C:\Users\ecoleshill\Documents\ARAIG\Sim-LE-Solution\Debug\SimConnect.cfg
ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PITCH DEGREES,ATTITUDE INDICATOR BANK DEGREES
 6_5_2018 19:22:21,-0.131685, -0.251548, 6.867580, 2261.183838, 605.752747, -0.026764, 0.004912, 
 6_5_2018 19:22:21,-0.131685, -0.251548, 6.867580, 2261.183838, 605.752747, -0.024739, 0.004912, 
 6_5_2018 19:22:21,-0.131685, -0.251548, 6.867580, 2261.183838, 605.752747, -0.024739, 0.002021, 
 6_5_2018 19:22:22,-0.160357, -0.251548, 6.867580, 2261.183838, 605.752747, -0.024739, 0.002021, 
 6_5_2018 19:22:22,-0.160357, -0.139097, 6.867580, 2261.183838, 605.752747, -0.024739, 0.002021, 
 6_5_2018 19:22:22,-0.160357, -0.139097, 6.317482, 2261.183838, 605.752747, -0.024739, 0.002021, 
 6_5_2018 19:22:22,-0.160357, -0.139097, 6.317482, 2261.164551, 605.752747, -0.024739, 0.002021, 
 6_5_2018 19:22:22,-0.160357, -0.139097, 6.317482, 2261.164551, 605.758240, -0.024739, 0.002021, 
 6_5_2018 19:22:22,-0.160357, -0.139097, 6.317482, 2261.164551, 605.758240, -0.023887, 0.002021, 
 6_5_2018 19:22:22,-0.160357, -0.139097, 6.317482, 2261.164551, 605.758240, -0.023887, 0.004007, 
 6_5_2018 19:22:23,0.418167, -0.139097, 6.317482, 2261.164551, 605.758240, -0.023887, 0.004007, 
 6_5_2018 19:22:23,0.418167, -0.007659, 6.317482, 2261.164551, 605.758240, -0.023887, 0.004007, 
 6_5_2018 19:22:23,0.418167, -0.007659, 5.909079, 2261.164551, 605.758240, -0.023887, 0.004007, 
 6_5_2018 19:22:23,0.418167, -0.007659, 5.909079, 2261.145508, 605.758240, -0.023887, 0.004007, 
 6_5_2018 19:22:23,0.418167, -0.007659, 5.909079, 2261.145508, 605.764648, -0.023887, 0.004007, 
 6_5_2018 19:22:23,0.418167, -0.007659, 5.909079, 2261.145508, 605.764648, -0.024192, 0.004007, 
 6_5_2018 19:22:23,0.418167, -0.007659, 5.909079, 2261.145508, 605.764648, -0.024192, 0.003177, 
 6_5_2018 19:22:24,0.431517, -0.007659, 5.909079, 2261.145508, 605.764648, -0.024192, 0.003177, 
 6_5_2018 19:22:24,0.431517, -0.103308, 5.909079, 2261.145508, 605.764648, -0.024192, 0.003177, 
 6_5_2018 19:22:24,0.431517, -0.103308, 5.847475, 2261.145508, 605.764648, -0.024192, 0.003177, 
 6_5_2018 19:22:24,0.431517, -0.103308, 5.847475, 2261.126465, 605.764648, -0.024192, 0.003177, 
 6_5_2018 19:22:24,0.431517, -0.103308, 5.847475, 2261.126465, 605.773010, -0.024192, 0.003177, 
 6_5_2018 19:22:24,0.431517, -0.103308, 5.847475, 2261.126465, 605.773010, -0.023512, 0.003177, 
 6_5_2018 19:22:24,0.431517, -0.103308, 5.847475, 2261.126465, 605.773010, -0.023512, -0.000000, 
 6_5_2018 19:22:25,0.297691, -0.103308, 5.847475, 2261.126465, 605.773010, -0.023512, -0.000000, 
 6_5_2018 19:22:25,0.297691, -0.019954, 5.847475, 2261.126465, 605.773010, -0.023512, -0.000000, 
